d,unixTs,age_0d_1d,age_1d_1w,age_1w_1m,age_1m_3m,age_3m_6m,age_6m_1y,age_1y_2y,age_2y_3y,age_3y_4y,age_4y_5y,age_5y_7y,age_7y_10y,age_10y
2025-03-25,1742860800,218259.91342148,238101.72373253,892881.46399697,1448452.15270619,2956429.73634552,1547661.20426141,2063548.27234855,1527819.39395037,1587344.82488350,1329401.29083993,1170666.80835158,1527819.39395037,3373107.75287743
2025-03-26,1742947200,138895.99716654,317476.56495210,912745.12423728,1448486.82759394,2956500.51111641,1527855.96883197,2063597.67218863,1527855.96883197,1567540.53945098,1349275.40104641,1170694.83326086,1527855.96883197,3373188.50261604
2025-03-27,1743033600,158741.98246985,297641.21713096,853238.15577542,1488206.08565480,2956569.42350087,1527891.58127226,2083488.51991672,1527891.58127226,1567577.07688972,1349306.85099369,1170722.12071511,1527891.58127226,3373267.12748421
2025-03-28,1743120000,158745.83245944,337334.89397630,813572.39135462,1508085.40836465,2956641.12955702,1508085.40836465,2083539.05103011,1527928.63742208,1547771.86647951,1369182.80496265,1170750.51438835,1527928.63742208,3373348.93976304
2025-03-29,1743206400,99218.34840860,377029.72395267,793746.78726878,1527962.56549241,2956706.78257622,1508118.89581069,2083585.31658056,1527962.56549241,1547806.23517413,1369213.20803865,1170776.51122146,1527962.56549241,3373423.84589233
2025-03-30,1743292800,99220.48903060,416726.05392852,714387.52102032,1508151.43326512,3016302.86653023,1508151.43326512,2083630.26964260,1527995.53107124,1547839.62887736,1369242.74862228,1170801.77056108,1527995.53107124,3373496.62704039
2025-03-31,1743379200,218290.16334990,337357.52517711,714404.17096329,1389119.22131752,3115595.96781214,1508186.58314473,2083678.83197627,1528031.14344927,1547875.70375380,1369274.66101298,1170829.05796762,1528031.14344927,3373575.25177111
2025-04-01,1743465600,158759.85742179,357209.67919903,754109.32275351,1369303.77026296,3115662.20190268,1488373.66332930,2103568.11083875,1528063.62768475,1547908.60986248,1369303.77026296,1170853.94848572,1528063.62768475,3373646.97021309
2025-04-02,1743552000,178609.67706716,377064.87380844,734284.22794276,1389186.37718900,3115746.58883819,1468568.45588551,2083779.56578350,1528105.01490790,1547950.53458203,1369340.85751487,1170885.66077359,1528105.01490790,3373738.34460186
2025-04-03,1743638400,178613.95198490,396919.89329977,734301.80260458,1369373.63188421,3115821.16240320,1468603.60520915,2083829.43982380,1528141.58920412,1547987.58386911,1369373.63188421,1170913.68523432,1528141.58920412,3373819.09304805
2025-04-04,1743724800,158772.45729907,396931.14324768,774015.72933298,1369412.44420450,3115909.47449431,1468645.23001642,2083888.50205033,1528184.90150358,1548031.45866596,1369412.44420450,1170946.87258066,1528184.90150358,3373914.71760530
2025-04-05,1743811200,79388.27863761,456482.60216625,754188.64705728,1409141.94581755,3096142.86686674,1488530.22445516,2083942.31423723,1528224.36377397,1528224.36377397,1369447.80649875,1170977.10990473,1528224.36377397,3374001.84209837
2025-04-06,1743897600,99237.61391653,436645.50123272,754205.86576560,1389326.59483137,2977128.41749578,1607649.34544772,2083989.89224705,1528259.25431450,1528259.25431450,1369479.07204806,1171003.84421501,1528259.25431450,3374078.87316189
2025-04-07,1743984000,218327.73498324,297719.63861351,793919.03630269,1349662.36171457,2957348.41022751,1667229.97623564,2084037.47029456,1528294.14488267,1528294.14488267,1369510.33762214,1151182.60263890,1528294.14488267,3374155.90428642
2025-04-08,1744070400,158787.63225451,377120.62660446,793938.16127255,1329846.42013152,2937571.19670842,1706967.04673598,2084087.67334044,1528330.96044965,1528330.96044965,1369543.32819514,1151210.33384519,1528330.96044965,3374237.18540833
2025-04-09,1744156800,198488.63406261,317581.81450018,793954.53625045,1329873.84821950,2897934.05731414,1746699.97975099,2084130.65765743,1528362.48228211,1488664.75546959,1409269.30184455,1151234.07756315,1548211.34568838,3374306.77906441
2025-04-10,1744243200,178643.82064653,337438.32788789,793972.53620679,1310054.68474120,2917849.07055995,1766588.89306011,2084177.90754282,1528397.13219807,1488698.50538773,1409301.25176705,1151260.17749984,1548246.44560324,3374383.27887885
2025-04-11,1744329600,198497.75903008,357295.96625414,774141.26021731,1310085.20959852,2917917.05774215,1766630.05536769,2084226.46981582,1528432.74453160,1488733.19272559,1409334.08911355,1151287.00237445,1548282.52043461,3374461.90351133
2025-04-12,1744416000,79400.90360703,476405.42164216,734458.35836500,1349815.36131946,2917983.20755825,1766670.10525636,2084273.71968447,1528467.39443528,1488766.94263176,1409366.03902473,1151313.10230190,1548317.62033703,3374538.40329866
2025-04-13,1744502400,79403.05359516,456567.55817218,714627.48235646,1369702.67451655,2898211.45622342,1786568.70589115,2084330.15687301,1528508.78170687,1468956.49151050,1409404.20131413,1151344.27712985,1548359.54510566,3374629.77779439
2025-04-14,1744588800,138958.60315236,357322.12239179,754346.70282712,1349883.57348011,2898279.43717788,1786610.61195897,2084379.04728546,1528544.63467601,1468990.94761071,1429288.48956718,1151371.28326245,1548395.86369777,3374708.93370028
2025-04-15,1744675200,218368.46920193,357330.22233043,774215.48171593,1330062.49422994,2818938.42060673,1786651.11165215,2084426.29692751,1528579.28441351,1469024.24735844,1429320.88932172,1151397.38306472,1548430.96343187,3394637.11213909
2025-04-16,1744761600,138964.99062306,416894.97186919,794085.66070321,1349945.62319546,2819004.09549640,1786692.73658223,2084474.85934593,1528614.89685368,1469058.47230094,1429354.18926578,1151424.20801966,1548467.03837126,3394716.19950623
2025-04-17,1744848000,297789.29460649,416905.01244909,813957.40525775,1330125.51590900,2660251.03181800,1766883.14799853,2084525.06224545,1528651.71231333,1469093.85339203,1429388.61411117,1151451.93914511,1548504.33195376,3394797.95851402
2025-04-18,1744934400,119118.26784174,555885.24992811,853680.91953245,1350007.03553969,2640454.93715851,1786774.01762606,2104422.73187069,1528684.43730229,1469125.30338142,1429419.21410085,1131623.54449650,1548537.48194258,3394870.63348951
2025-04-19,1745020800,79413.91604875,595604.37036564,853699.59752408,1350036.57282877,2620659.22960879,1806666.59010909,2124322.25430410,1528717.88393846,1469157.44690190,1429450.48887752,1131648.30369471,1548571.36295065,3394944.91108412
2025-04-20,1745107200,59561.59015209,575762.03813687,853716.12551329,1330208.84673001,2640563.83007599,1806701.56794673,2124363.38209121,1489039.75380225,1508893.61718628,1429478.16365016,1131670.21288971,1548601.34395434,3395010.63866913
2025-04-21,1745193600,138979.79992391,496356.42829967,873587.31380742,1310380.97071114,2640616.19855426,1826591.65614280,2104551.25599061,1489069.28489902,1508923.54203101,1429506.51350306,1131692.65652325,1548632.05629498,3395077.96956976
2025-04-22,1745280000,218402.15652332,397094.83004241,953027.59210178,1250848.71463358,2660535.36128413,1826636.21819507,2104602.59922476,1469250.87115691,1508960.35416115,1469250.87115691,1131720.26562086,1548669.83716539,3395160.79686258
2025-04-23,1745366400,357391.75950229,277971.36850178,933189.59425597,1211160.96275775,2680438.19626714,1826668.99301168,2104640.36151346,1449422.13575927,1489132.33125952,1469277.23350940,1131740.57175724,1548697.62450990,3395221.71527171
2025-04-24,1745452800,178699.84535795,456677.38258142,893499.22678973,1231043.37913251,2680497.68036919,1826709.53032567,2104687.06754914,1449454.30123667,1469309.83960978,1489165.37798288,1131765.68726699,1548731.99310220,3395297.06180097
2025-04-25,1745539200,258127.84881626,496399.70926203,873663.48830118,1211215.29059936,2680558.43001498,1787038.95334332,2104734.76727102,1449487.15104514,1469343.13941562,1489199.12778610,1131791.33711744,1548767.09289755,3395374.01135231
2025-04-26,1745625600,99282.01997692,675117.73584306,853825.37180151,1231097.04771381,2680614.53937684,1787076.35958456,2104778.82351070,1449517.49166303,1449517.49166303,1509086.70364918,1131815.02773689,1548799.51163995,3395445.08321066
2025-04-27,1745712000,79427.30347381,694988.90539584,814129.86060656,1250980.02971252,2700528.31810956,1787114.32816074,2084966.71618753,1449548.28839704,1449548.28839704,1509118.76600240,1131839.07450180,1548832.41773931,3395517.22350540
2025-04-28,1745798400,158858.13194707,615575.26129491,814147.92622875,1231150.52258981,2680730.97660685,1787153.98440457,2085012.98180533,1449580.45401704,1429723.18752366,1509152.25349719,1131864.19012289,1548866.78648396,3395592.57036868
2025-04-29,1745884800,158861.78193789,615589.40500931,853882.07791614,1231178.81001863,2680792.57020185,1787195.04680123,2085060.88793477,1449613.76018322,1429756.03744098,1509186.92840993,1131890.19630745,1548902.37389440,3395670.58892234
2025-04-30,1745971200,158865.08192710,417020.84005862,1032623.03252612,1231204.38493498,2680848.25751972,1787232.17167981,2085104.20029312,1469502.00782563,1429785.73734385,1509218.27830740,1131913.70873055,1548934.54878917,3395741.12619165
2025-05-01,1746057600,198585.57114848,397171.14229696,1032644.96997210,1231230.54112058,2680905.21050448,1787270.14033632,2085148.49705904,1469533.22649875,1429816.11226906,1509250.34072845,1131937.75554634,1548967.45495815,3395813.26663901
2025-05-02,1746144000,158872.43191686,357462.97181293,1092247.96942838,1270979.45533484,2680972.28859693,1787314.85906462,2085200.66890873,1469569.99523091,1429851.88725170,1509288.10321013,1131966.07740759,1549006.21118934,3395898.23222278
2025-05-03,1746230400,119157.39893327,417050.89626644,1052557.02391053,1290871.82177706,2681041.47599852,1787360.98399901,2085254.48133218,1469607.92017697,1410029.22071033,1529186.61964360,1131995.28986604,1549046.18613248,3395985.86959812
2025-05-04,1746316800,79440.00345228,436920.01898755,1032720.04487966,1271040.05523650,2700960.11737757,1807260.07853940,2085300.09062239,1469640.06386721,1410060.06127800,1529220.06645642,1132020.04919501,1549080.06731949,3396060.14758503
2025-05-05,1746403200,158884.38190034,377350.40701331,1052609.03008977,1251214.50746520,2701034.49230582,1807309.84411639,2085357.51244199,1469680.53257817,1410098.88936554,1509401.62805325,1132051.22103994,1568983.27126588,3376293.11538227
2025-05-06,1746489600,158887.83189063,397219.57972658,1052631.88627543,1211519.71816606,2720954.12112705,1827210.06674225,2065541.81457820,1469712.44498833,1370407.55005669,1529295.38194732,1132075.80222074,1569017.33991998,3376366.42767590
2025-05-07,1746576000,158891.60688206,397229.01720515,1052656.89559364,1231409.95333595,2721018.76785525,1827253.47914367,2085452.34032702,1469747.36365904,1370440.10935776,1509470.26537956,1132102.69903467,1569054.61796033,3396308.09710400
2025-05-08,1746662400,178757.52958885,337653.11144561,1092407.12526522,1231440.75938988,2721086.83929700,1827299.19135273,2065642.56413787,1469784.13217502,1370474.39351455,1509508.02763921,1132131.02072941,1569093.87083550,3396393.06218823
2025-05-09,1746748800,238348.62273795,317798.16365059,1072568.80232075,1231467.88414605,2721146.77625821,1827339.44099091,2065688.06372886,1469816.50688400,1370504.58074319,1509541.27734032,1132155.95800524,1569128.43302481,3396467.87401572
2025-05-10,1746835200,119177.12386873,417119.93354056,1072594.11481858,1251359.80062168,2701348.14102458,1847245.41996534,2085599.66770280,1469851.19438102,1370536.92449041,1509576.90233726,1132182.67675295,1569165.46427163,3396548.03025885
2025-05-11,1746921600,79453.27840967,456856.35085561,1013029.29972331,1291115.77415716,2661684.82672400,1887015.36222970,2085648.55825388,1450022.33097650,1350705.73296442,1529475.60938618,1132209.21733782,1569202.24859101,3396627.65201346
2025-05-12,1747008000,178773.95454536,357547.90909072,1052779.95454490,1271281.45454478,2641881.77272588,1906922.18181717,2065832.36363527,1469919.18181740,1350736.54545383,1529510.49999919,1132235.04545395,1569238.04545372,3396705.13636184
2025-05-13,1747094400,238370.14772325,377419.40056182,1052801.48577769,1251443.27554707,2582343.26700189,1946689.53973989,2046010.43462457,1469949.24429338,1350764.17043176,1529541.78122420,1132258.20168544,1569270.13917807,3396774.60505633
2025-05-14,1747180800,198646.28976677,417157.20851022,973366.81985718,1330930.14143737,2582401.76696802,1946733.63971436,2046056.78459774,1489847.17325078,1330930.14143737,1529576.43120414,1092554.59371724,1589170.31813417,3396851.55501178
2025-05-15,1747267200,158920.68181239,417166.78975751,1013119.34655396,1350825.79540528,2562595.99422472,1946778.35220173,2046103.77833447,1470016.30676457,1330960.71017873,1529611.56244421,1092579.68746015,1589206.81812386,3396929.57373975
2025-05-16,1747353600,79462.04090115,516503.26585750,973410.00103913,1370720.20554490,2542785.30883692,1946820.00207827,2046147.55320471,1470047.75667134,1330989.18509432,1529644.28734721,1092603.06239086,1589240.81802307,3397002.24852432
2025-05-17,1747440000,79463.82839875,516514.88459187,993297.85498436,1370751.03987841,2542842.50875996,1966729.75286903,2046193.58126778,1470080.82537685,1311153.16857935,1549544.65377560,1092627.64048279,1589276.56797497,3397078.66404650
2025-05-18,1747526400,178798.17013682,397329.26697071,1013189.63077532,1350919.50770043,2503174.38191550,1986646.33485357,2046245.72489918,1470118.28779164,1271453.65430628,1589317.06788286,1092655.48416946,1589317.06788286,3397165.23259961
2025-05-19,1747612800,198669.03973332,357604.27151997,1072812.81455992,1350949.47018656,2443629.18871981,2046291.10925317,2026424.20527984,1470150.89402655,1271481.85429323,1569485.41389321,1092679.71853325,1589352.31786654,3397240.57943973
2025-05-20,1747699200,198673.66472915,377479.96298539,1072837.78953743,1350980.92015824,2384083.97674984,2105940.84612902,2026471.38023736,1470185.11899573,1271511.45426658,1569521.95136031,1092705.15601034,1589389.31783322,3397319.66686852
2025-05-21,1747785600,218545.98120073,357620.69651028,1072862.08953084,1351011.52014994,2344402.34378961,2125856.36258888,2006649.46375212,1490086.23545950,1271540.25425877,1569557.50135067,1092729.90600363,1589425.31782346,3397396.61684765
2025-05-22,1747872000,238419.42266772,377497.41922389,913941.12022626,1529857.96211788,2324589.37101028,2125906.51878718,2006696.80745332,1490121.39167326,1251701.96900554,1569594.53256250,1092755.68722705,1589462.81778481,3397476.77301502
2025-05-23,1747958400,99343.84798505,516588.00952225,874225.86226843,1529895.25896974,2245170.96446209,2205433.42526807,2006745.72929797,1490157.71977572,1251732.48461161,1589501.56776077,1092782.32783553,1589501.56776077,3397559.60108865
2025-05-24,1748044800,79476.84088735,536468.67598963,814637.61909536,1589536.81774705,2225351.54484587,2245220.75506771,2006790.23240565,1490190.76663786,1251760.24397580,1589536.81774705,1092806.56220110,1589536.81774705,3397634.94793432
2025-05-25,1748131200,158957.45677168,457002.68821859,854396.33014779,1569704.88562036,2225404.39480355,2245274.07690001,1986968.20964603,1490226.15723452,1251789.97207700,1569704.88562036,1092832.51530531,1589574.56771682,3397715.63849471
2025-05-26,1748217600,198701.60220837,457013.68507926,874287.04971684,1530002.33700447,2245328.10495462,2245328.10495462,1967145.86186290,1490262.01656280,1251820.09391275,1569742.65744615,1092858.81214605,1589612.81766699,3397797.39776318
2025-05-27,1748304000,198706.00845692,457023.81945093,894177.03805616,1510165.66427263,2245377.89556325,2265248.49640894,1947318.88287786,1490295.06342693,1231977.25243293,1589648.06765540,1092883.04651308,1589648.06765540,3397872.74461341
2025-05-28,1748390400,139097.79341676,457035.60694079,953813.44057208,1490333.50089388,2285178.03470394,2245435.80801344,1947369.10783466,1490333.50089388,1232009.02740560,1589689.06762013,1092911.23398884,1589689.06762013,3397960.38203804
