d,unixTs,binance,bybit,okx,bitget,deribit,bitmex,huobi,bitfinex,gateIo,kucoin,kraken,cryptoCom,dydx,deltaExchange,openInterestFutures
2023-08-20,1692489600,3082159347.9445,1903410745.4550,1317420191.5505,1163613611.0000,689395087.1370,230237833.3121,84839214.8731,233828053.0872,417033324.0106,430228134.1886,87011461.7497,8173666.1938,86905318.3031,14717124.4527,9748973113.2579
2023-08-21,1692576000,3152960629.8005,1974145551.1528,1321346966.6981,1145199560.0000,692418866.7520,233757918.8687,84887652.9363,234623965.6789,417164244.2496,431979769.9487,88639836.6152,8065433.2120,92213381.9178,20264436.5530,9897668214.3836
2023-08-22,1692662400,3176333265.7297,1975238309.1572,1310185727.3385,1067242408.0000,698578256.4280,233627635.1447,84788238.8693,233201701.9335,415807965.5449,425245721.4365,83957101.4224,7935939.8386,82921455.2064,14721402.9751,9809785129.0248
2023-08-23,1692748800,3065991275.0176,1908545687.1352,1278425970.1525,870611820.6000,697443027.0530,217099552.8556,86867965.3466,233866581.9587,403394312.6569,412531328.2021,83455824.7772,8274340.5316,83493078.8796,13293163.1374,9363293928.3040
2023-08-24,1692835200,3016638388.5489,1971144543.7581,1251560544.1016,834613027.5000,709121759.1640,207555105.1765,85786993.0699,237631140.2114,392449743.5271,395406503.0878,83652329.1540,8134146.6384,81172057.1064,10327446.6909,9285193727.7350
2023-08-25,1692921600,3039198162.8179,1995608109.1562,1239193191.5745,852140386.0000,735164266.8830,208542270.7749,88730511.8947,235464104.5275,381547100.9806,425243951.9502,83774892.5104,7001160.8759,77214504.3390,9692042.6970,9378514656.9818
2023-08-26,1693008000,3008148700.2839,1972483335.6193,1217528329.0236,837460069.5000,665239687.8530,206979289.8466,93132506.7342,234339017.0838,382531887.7745,391523615.9784,83613024.7809,6910184.9650,80377240.7907,14611411.9582,9194878302.1921
2023-08-27,1693094400,3033269279.4229,1971819110.0323,1228235873.2926,838226454.7000,664924749.4630,204584621.6546,92565429.7467,233946900.4027,380181213.3708,398570011.8462,81264907.2304,7045417.8865,80858886.7232,20168810.6469,9235661666.4188
2023-08-28,1693180800,3063992100.6562,1975754234.7561,1267762273.3363,854033686.6000,659505749.1600,209199310.1599,91658139.0208,235274412.8304,394552671.1897,402636950.7166,85168789.9275,6815826.3158,82267571.0578,30683197.3394,9359304913.0665
2023-08-29,1693267200,3066181536.1209,1969741000.0725,1222756763.2140,835081346.9000,657246099.3760,211713169.0109,89513766.2302,235167071.3623,396244428.2248,405201709.7786,84856376.8656,6980988.9630,84545792.6070,16611657.3724,9281841706.0982
2023-08-30,1693353600,3402066907.3468,2163909389.9740,1502087013.3794,897597052.9000,678540357.7370,230095922.5425,102030806.0664,263030631.9599,470619284.7920,404530975.3396,94605116.2943,6317171.9228,116494297.9910,10817476.9067,10342742405.1524
2023-08-31,1693440000,3275052766.9196,2139214374.5197,1368385647.2881,879667362.9000,656530450.6990,228527370.7861,98717586.5725,257808152.7092,417837545.8292,400123425.1100,88072716.0980,5797613.6278,109211758.4615,12573150.0355,9937519921.5562
2023-09-01,1693526400,2937326054.3713,1910835487.8520,1273223012.7488,854639567.6000,674047033.2290,225359242.6975,94089220.7821,236975232.5615,385692838.2673,355521865.2074,81852532.7810,7070909.6479,87304493.8752,6909203.5888,9130846695.2098
2023-09-02,1693612800,2965679059.5044,1887971193.4224,1282930113.4432,816133857.7000,661894282.7400,233277204.1524,88410621.4775,235112235.4859,378288292.3697,370708725.8295,81465149.6590,6707479.6593,81658088.6810,9642653.0040,9099878957.1283
2023-09-03,1693699200,2894086936.0950,1882587979.0907,1330292273.6121,873988596.6000,663564696.1320,234039913.0200,90787745.5402,240495485.3825,383243977.3969,370600646.7136,83097017.0692,6695610.1727,79655243.7801,13594508.2145,9146730628.8195
2023-09-04,1693785600,2889687970.2959,1901737696.5362,1341445234.1185,886264498.7000,666513444.5420,255116071.5721,92075809.4599,240639899.2695,395583560.1075,369417203.6286,84139332.8210,6588893.2388,78640806.3234,17243630.6339,9225094051.2473
2023-09-05,1693872000,2882544559.3734,1905942036.7010,1267902210.9103,880031669.2000,673316590.5120,227142162.8388,97284324.6089,239372822.3828,381783055.2600,379925420.1916,82594019.6626,6014971.0237,76926579.5912,11916875.4645,9112697297.7208
2023-09-06,1693958400,2955943066.1125,1962547692.0077,1287613596.8417,1646150294.4253,679856940.2550,226136903.8343,96489441.0092,239398884.0213,380738805.9559,391684297.0278,83673001.3220,5795617.6862,78424929.9282,10916185.2321,10045369655.6592
2023-09-07,1694044800,2941676816.3272,1914334747.6314,1309316574.0107,1703013485.6867,681765827.1710,255114605.6853,94130615.4288,240136783.8657,389887118.6571,391828379.3294,83489932.3568,5869351.3224,78669029.9385,10471872.8557,10099705140.2667
2023-09-08,1694131200,2971817392.7510,1950798519.6525,1378740794.7994,1675989689.0340,694669034.6360,267726355.8587,98801918.6544,244710659.5746,419754485.8187,372542631.0133,83095065.5993,5753000.7191,81488274.8103,12170954.8524,10258058777.7737
2023-09-09,1694217600,2949758721.1787,1944857601.8181,1362676411.7823,1598966439.6654,681304361.8220,260114159.4630,104989086.9041,241438322.4881,401738045.4522,371887542.3583,84653876.6420,5718922.5552,79373293.3350,10718242.0413,10098195027.5057
2023-09-10,1694304000,2943344686.8527,1950990503.5553,1351467586.3510,1621493877.5979,674926782.8350,259549296.6745,103576937.7951,241443029.0341,382555756.5118,382558748.8258,83569481.4380,5737121.7246,80010066.5119,18377470.4460,10099601346.1537
2023-09-11,1694390400,2889701938.4578,1911324711.3483,1332123645.1446,1674482752.4394,672255954.4970,251041512.1331,99203740.5059,241420756.9110,380507348.9329,373499756.5205,82512042.3616,5842240.7685,84735569.9223,21474747.0704,10020126717.0133
2023-09-12,1694476800,3046872540.6041,1942152865.5573,1335458152.0977,1781918193.5849,683086760.4270,249516010.2752,106817015.6092,238358684.8543,382510969.6526,366386727.4560,83333267.0854,5953023.1850,88859489.5617,9517450.4303,10320741150.3807
2023-09-13,1694563200,3038860203.5355,1986541651.1009,1352414954.1537,1621127896.5909,674840115.2640,247116681.9365,111611919.7237,242576618.9300,361421634.1219,345568918.7877,84389140.0645,5837008.9343,89631251.4097,7530908.2906,10169468902.8439
2023-09-14,1694649600,3132350215.9803,2018083927.0223,1405147830.4223,1764961027.9449,678102125.1660,245793780.4582,109008671.0506,244923678.7645,418173315.0816,355521441.7590,88188137.6820,5898674.2228,91682704.5342,9113055.6962,10566948585.7849
2023-09-15,1694736000,3218487805.3403,2099735549.7381,1491169113.9501,1726255339.3774,710051338.3740,245193362.6778,114401648.6268,248281181.1826,411570265.3564,351098865.4106,86975526.8708,6604997.9156,90037782.8235,9321764.4966,10809184542.1406
2023-09-16,1694822400,3085857129.6895,2015601544.7353,1431404038.6223,1728280059.1465,697934236.3840,242964554.8069,127480803.1836,249477338.4038,427083621.3452,335222626.1955,88182150.2560,5687405.0607,88173050.6580,11657969.0587,10535006527.5460
2023-09-17,1694908800,3073261059.1942,2015540212.5802,1420086277.9187,1764508135.1234,693256088.5350,250696053.4523,124909865.8829,248254028.0658,429677569.7078,358151194.8492,86953199.8450,7999179.1560,91234720.2680,13788309.8531,10578315894.4316
2023-09-18,1694995200,3028493268.3980,1998980461.5754,1414590913.2551,1850168524.5383,690104654.2540,252573741.1988,122672578.0098,247936990.2271,405503816.7364,365153987.5159,87277124.2379,8114696.4214,87476096.7113,20895329.4061,10579942182.4855
2023-09-19,1695081600,3174340241.1261,2050861024.6439,1491955043.0084,1723176778.4042,703393597.0530,260937207.2622,113743191.4505,248324184.7754,401798946.6498,343975474.2971,87712645.9942,4590733.4351,91877285.7060,11465544.3316,10708151898.1375
2023-09-20,1695168000,3309045004.5248,2117743362.0470,1536367003.1422,1710155953.3812,705146957.9320,266776404.3726,115734465.8030,255073696.0183,427575174.6606,369153769.4373,86438315.1950,5989173.9697,97794251.7965,10403024.1214,11013396556.4016
2023-09-21,1695254400,3223011886.1596,2105485010.3230,1441183072.8646,1733048316.6913,721709500.9480,261810744.3277,115988717.3805,252430450.9727,416297662.8072,354996183.8519,85570680.6633,5167844.1172,89630448.2440,10523278.1373,10816853797.4883
2023-09-22,1695340800,3231861565.1775,2069375983.2017,1417333793.3854,2349643968.6535,704283406.1590,258241674.5140,122708806.3767,249812070.1962,364417327.1193,361094505.2133,85743726.4584,4589943.7547,81451957.2831,9998242.2563,11310556969.7491
2023-09-23,1695427200,3231102314.2919,2033935534.7704,1376706808.3880,1726045631.3710,699618391.8800,257602828.8054,130140339.5647,248660693.7328,363719280.9606,376028616.1155,86441740.5953,7379726.6840,81350835.6512,14958013.7356,10633690756.5464
2023-09-24,1695513600,3195637028.2090,2028942256.0051,1378135482.6933,1730048989.4896,697579991.7680,269194138.6594,128310705.1819,248271095.9581,358429221.7789,379295347.7399,86615857.2011,6208343.9299,84401287.2596,21985438.9812,10613055184.8550
2023-09-25,1695600000,3134970075.6260,1957326015.4250,1344953792.5505,1638028522.3474,697900708.5420,261352958.4546,122537528.4927,245671922.6122,388003841.5435,353447201.4671,87553529.7944,3735193.1002,90323646.1185,26039166.8715,10351844102.9456
2023-09-26,1695686400,3118957725.7082,2050344124.5362,1408539234.7047,1663033576.4962,696934894.6190,247843702.0271,118552591.8146,246012645.4694,444186649.3823,378687718.2114,85667434.4857,4092777.4140,89575904.2516,13896394.0566,10566325373.1770
2023-09-27,1695772800,3146397594.6321,2100610180.3813,1361922925.9046,1658133765.4596,715784358.8780,252613269.8923,117569953.0204,244268443.4862,553210864.4506,385762055.7997,85216551.8359,3835873.5430,90190642.0164,11979020.5909,10727495499.8910
2023-09-28,1695859200,3104095608.0936,2037514276.2273,1377779136.3570,1686854181.7610,725967081.2170,265528086.0866,126440009.6728,245700012.4951,564136310.9294,363860123.3692,85513556.8037,3737498.6333,84942737.0843,9641541.9093,10681710160.6396
2023-09-29,1695945600,3316367531.9838,2121044479.4810,1576800663.0577,1728042501.3410,760734468.7900,272880885.6662,139803729.3477,251817244.8385,641793477.8428,397717446.0950,81967097.2112,4252997.5410,88885889.1346,9496797.9218,11391605210.2523
2023-09-30,1696032000,3112403048.4197,2076080756.8050,1425550428.5482,1695905362.9022,632086588.7590,250001169.3107,132868226.0442,250081642.2579,592668725.5738,392853774.7330,77106134.3726,5386819.6352,94929325.5464,11081354.8003,10749003357.7082
2023-10-01,1696118400,3164045203.4519,2101251877.4850,1426870750.1668,1678426905.7655,639895716.2030,248143059.1436,132871447.7097,250528434.3879,617424466.0707,391268556.3686,76114747.9875,5557970.7419,105026600.3836,15182559.8042,10852608295.6699
2023-10-02,1696204800,3209814369.5574,2088228211.1696,1477289356.4035,1749580564.8418,660714595.7010,255840933.2351,130839364.1831,261084092.5906,658719506.4768,362718177.3371,78003680.5456,6781890.5578,109993062.2144,15495245.3652,11065103050.1790
2023-10-03,1696291200,3195648367.4461,2104797909.4800,1444898031.5591,1631289993.0025,716801168.5160,253738564.6774,111185682.8870,256382733.3449,617637853.8597,373920584.0250,80506008.3382,4022936.6210,87090750.4427,8551640.0183,10886472224.2179
2023-10-04,1696377600,3168904397.1520,2197589164.7616,1431785475.3652,1645071690.4948,690132025.3920,254924957.6223,115415022.4686,254680192.5056,609491324.5759,368999684.8417,81046641.3552,6527660.9866,93231933.7796,8612113.4295,10926412284.7306
2023-10-05,1696464000,3277167120.8733,2290332702.7238,1521773075.0219,1684160757.9484,688405032.6670,261208120.7318,130510855.3807,258513412.0402,635420426.0014,392927207.6131,85367899.3860,8197429.2642,112512163.0698,10995941.5420,11357492144.2636
2023-10-06,1696550400,3279872965.6406,2267997642.2010,1522501093.4346,1664316740.2072,689965661.4180,261265458.3875,121842505.4791,255816894.1126,637017002.0203,375330990.6070,85079081.3989,4796125.1998,106010532.5188,8938513.6555,11280751206.2809
2023-10-07,1696636800,3403796235.4140,2312178927.8574,1613639331.8752,1764921502.9937,699619903.4410,253147096.9779,127253724.3952,261769681.2930,685167542.0260,404651014.6356,87399635.1830,6222570.5163,109693780.4438,11178109.2277,11740639056.2798
2023-10-08,1696723200,3335695424.6580,2308487733.5386,1631194855.7931,1703974933.8083,692581017.4300,258615587.0257,125756904.4552,262615038.3504,717245170.7021,399392610.9597,85508853.3532,8295308.7498,106085152.5881,15189985.3037,11650638576.7159
2023-10-09,1696809600,3366772235.5856,2350328580.8237,1585249469.0983,1675344818.1056,693589499.8590,253271734.8352,123510642.6588,261570129.4529,671517721.6193,397031139.5081,84612341.4072,9101489.9759,104958686.3502,16470579.3444,11593329068.6242
2023-10-10,1696896000,3284528858.2430,2353674807.0439,1480747542.9012,1610767082.3048,718337709.4260,260129271.9864,126298269.0117,261420504.2277,636285853.4850,393738297.4923,78619738.7824,5811072.9581,98271530.8223,11543918.8765,11320174457.5613
2023-10-11,1696982400,3327303782.9493,2367800928.5505,1447703855.7560,1618991358.1760,727177597.3660,255725227.0946,128930619.9774,257944227.5829,625941801.2306,423578058.9122,79922656.9493,6404901.6751,99988786.3397,10969768.5764,11378383571.1360
2023-10-12,1697068800,3410649682.1715,2426004258.7113,1400960405.1308,1623145538.1993,736655208.4780,262755691.4689,134267726.8894,254049707.1965,624692457.5083,409338376.2123,81029336.4770,6194417.3194,93648948.6857,9710760.5937,11473102515.0421
2023-10-13,1697155200,3356452809.1031,2433099932.0841,1377364642.6013,1584089479.1957,753654148.1720,239242997.2768,132642743.3055,252791495.7674,638019853.9741,426849099.3240,88453727.2816,7821417.6022,93455775.1052,11428935.9517,11395367056.7447
2023-10-14,1697241600,3378123141.8523,2378736775.7471,1387317310.4737,1568189018.5081,747023279.9140,236869250.7633,130904019.3797,253344006.5495,619313208.9148,418684160.9333,86503469.3904,8556992.8858,95643984.0260,13494711.6312,11322703330.9692
2023-10-15,1697328000,3409234274.8387,2347680288.0344,1414122015.6521,1603711943.2395,748145386.4530,239547892.4635,131563988.8205,253131425.6289,623344167.6138,407192248.6258,86543580.7160,8580870.8406,92284748.8794,14136525.7436,11379219357.5498
2023-10-16,1697414400,3421671614.4622,2428761389.5752,1474804863.7085,1591963515.8269,749044362.9500,244538481.7311,126457115.0849,255609190.8551,671551612.8960,425160429.7896,88611113.0650,9969302.8272,89647087.0054,16998207.5295,11594788287.3066
2023-10-17,1697500800,3302730797.8369,2184847966.8478,1479363025.1749,1578074065.4074,842445729.0140,250196659.3368,93462167.8170,269742437.2135,649010434.5064,382728256.5977,84807654.6299,11152956.6163,101804609.4228,14665184.9692,11245031945.3906
2023-10-18,1697587200,3343573688.6228,2280066066.6376,1488457533.8482,1578415745.6284,866243081.3840,249002280.7437,99326122.9931,265938749.0880,663209854.5859,414212586.6458,83622816.0787,10523744.9204,99961838.1644,11898356.2189,11454452465.5599
2023-10-19,1697673600,3201388029.4525,2246005130.5366,1452471360.5973,1611674977.5464,837471722.4680,244892509.9465,102876893.9345,258567840.5953,603128313.2031,395953931.7475,86012297.6020,10699712.9082,95100757.4720,11702557.8514,11157946035.8613
2023-10-20,1697760000,3451733774.3574,2219218421.5532,1539809773.2284,1584733127.4834,866795344.6590,255901496.3557,100054814.1098,258685981.4019,632041756.9415,392684443.6889,86140389.8588,10708986.1365,105416714.9284,9206992.1445,11513132016.8474
2023-10-21,1697846400,3456341308.4855,2292595775.3315,1616179951.3447,1642351995.1637,918418184.0880,263970075.5174,106239899.0377,265430166.4455,711367428.8966,405987199.0138,88907027.3883,10978542.5596,105138221.1215,11101329.4574,11895007103.8512
2023-10-22,1697932800,3650504476.1291,2378367915.7925,1644599591.5883,1674300122.1910,932589701.1530,265750121.7037,106447379.5644,264712912.1371,747752081.1414,435580459.8263,91331943.6937,11177631.4752,117212260.0361,16553021.6620,12336879618.0938
2023-10-23,1698019200,3572907285.9081,2291806063.9976,1637715825.5728,1685217538.3454,939305652.6460,262988591.5566,116220922.2725,265890855.7525,720644598.8098,410837657.2396,90352714.9951,11177445.2210,117650427.9722,18574594.7996,12141290175.0888
2023-10-24,1698105600,3709194482.5814,2180908985.8978,1579626437.3399,1739046862.7407,1062545319.2990,262238379.7280,84458942.6321,287182547.9058,583213817.2495,328901023.8294,93019179.9024,4882967.4320,143684193.3025,10832853.6721,12069735993.5126
2023-10-25,1698192000,3669602970.0718,2329309083.0207,1655471493.9759,1821771598.4639,1110672536.6470,251709372.8762,91916178.1498,269700567.4387,597591241.3353,363892284.4596,91937003.7155,3531066.4634,138621951.0552,11900063.6588,12407627411.3318
